keyframe_id,time,x,y,theta,dr_x,dr_y,dr_theta,cov_xx,cov_yy,cov_tt,nssm_constraints
116,1506457849.268,-7.238002524540974,14.467655770009188,-2.710606597242477,-7.238002524540918,14.467655770009165,-2.7106065972424767,315.07521550831626,191.546243199181,0.2901000000001732,0
117,1506457856.478,-7.238002524540974,14.467655770009188,-2.1798758270667116,-7.238002524540918,14.467655770009165,-2.1798758270667116,361.11432847637076,146.00713023107636,0.292600000000165,0
118,1506457872.97,-8.691381324221382,12.67139391197118,-2.7125103191441045,-8.691381324221325,12.671393911971158,-2.712510319144104,307.6195728835052,183.76218357148693,0.29510000000017456,0
119,1506457880.794,-8.883118527261853,9.607139714867364,3.1017767374680285,-8.883118527261797,9.607139714867346,3.101776737468029,181.36012471062506,288.9142406996803,0.29760000000018344,0
120,1506457885.851,-8.847280154899266,6.576574460930938,-3.0544537781786234,-8.847280154899208,6.5765744609309245,-3.054453778178623,194.88732121459745,260.04048949354177,0.3001000000001789,0
121,1506457897.904,-9.205226911599338,3.555243378994219,-3.061298430110445,-9.205226911599278,3.555243378994211,-3.0612984301104444,183.34088771759113,261.7162532614582,0.3026000000001676,0
122,1506457908.013,-9.902173622957319,0.6152528529709729,-2.7194593835164094,-9.902173622957255,0.6152528529709699,-2.719459383516409,265.158660502737,175.78058666813527,0.30510000000015997,0
123,1506457922.512,-10.973247965406761,-2.2233622240544815,3.0186940992648923,-10.973247965406694,-2.2233622240544793,3.0186940992648927,135.02738159040248,307.60590990613747,0.30760000000016524,0
124,1506457939.508,-10.596236579853885,-5.201109657145583,2.867275525561234,-10.596236579853818,-5.201109657145575,2.8672755255612343,116.91740574594908,331.53786370224645,0.31010000000016413,0
125,1506457949.709,-9.612721144062645,-8.095369958864916,2.9017247283612058,-9.612721144062577,-8.095369958864904,2.901724728361206,131.55892147569213,327.6256891112625,0.3126000000001708,0
126,1506457959.858,-8.602574444256378,-10.959844680414909,2.6968629591307827,-8.60257444425631,-10.959844680414893,2.696862959130783,120.4589130891569,355.09204307272915,0.3151000000001761,0
127,1506457970.016,-7.254259379153557,-13.691058048368989,2.634982975599548,-7.254259379153489,-13.691058048368967,2.6349829755995486,127.2414713877638,369.75534078058746,0.31760000000016125,0
128,1506457979.023,-5.850357258014109,-16.37170553109166,2.622466500848577,-5.850357258014044,-16.371705531091635,2.6224665008485775,138.03635059215063,385.8946134682887,0.32010000000016003,0
129,1506457987.724,-3.9983936162160294,-18.80563250592487,2.406641557791787,-3.998393616215965,-18.80563250592484,2.4066415577917875,134.13194995336025,421.15686369686733,0.32260000000016603,0
130,1506457992.878,-1.9168676714064619,-21.09243777919295,2.4182353153847846,-1.916867671406402,-21.092437779192917,2.4182353153847846,136.61709029157896,455.19005407144385,0.32510000000013667,0
131,1506457997.882,-0.06363162998819738,-23.451945414794686,2.5357292071786564,-0.06363162998814137,-23.45194541479465,2.535729207178657,152.25395527246178,481.9580259592134,0.3276000000001161,0
132,1506458005.345,1.5008679041451707,-25.077274181577753,2.0092538014098777,1.500867904145224,-25.077274181577714,2.009253801409878,174.6535850993297,494.2917641542609,0.33010000000017187,0
133,1506458014.476,4.472236713404632,-25.818178930878503,1.7151286523287073,4.472236713404681,-25.81817893087846,1.7151286523287075,280.6222532612516,423.81008958947535,0.3326000000002802,0
134,1506458022.762,7.438736297158524,-26.44745121609211,1.8106323287872308,7.4387362971585675,-26.447451216092066,1.810632328787231,257.82503762294095,486.42398933628914,0.33510000000035217,0
135,1506458028.182,9.040522533997704,-26.388651408891356,1.2543177323967252,9.040522533997745,-26.388651408891317,1.2543177323967254,544.160901877916,217.80206071718254,0.33760000000029805,0
136,1506458032.539,10.077067754437248,-25.617716363962025,0.7213385457071693,10.077067754437284,-25.61771636396199,0.7213385457071696,641.730868201039,121.01784850796808,0.3401000000003705,0
137,1506458042.617,11.901796977721897,-23.210476893749075,0.5716477262247157,11.901796977721931,-23.210476893749046,0.5716477262247162,593.2238975398984,158.01262408952616,0.34260000000033886,0
138,1506458052.701,13.580501236796156,-20.699232276588518,0.7018571170355924,13.580501236796186,-20.699232276588496,0.7018571170355928,610.4059317296021,132.05399129340853,0.3451000000004048,0
139,1506458062.766,15.367856928077494,-18.497052135533266,0.1630856834877448,15.367856928077517,-18.497052135533245,0.16308568348774524,349.682001134069,395.3813757232574,0.34760000000023167,0
140,1506458079.182,14.875930181261042,-15.507719008129897,-0.1881412440859827,14.875930181261065,-15.507719008129882,-0.1881412440859822,160.95482636544128,547.1223793767108,0.3501000000001835,0
141,1506458090.214,14.133466566675967,-12.570268403133568,-0.34570432435326937,14.13346656667599,-12.570268403133559,-0.34570432435326887,114.74053322131324,559.2392025528263,0.3526000000000983,0
142,1506458100.279,13.029775174679692,-9.763186309306047,-0.36016542612432845,13.029775174679719,-9.763186309306043,-0.36016542612432795,112.61197374556305,529.0354290776405,0.35510000000011815,0
143,1506458110.482,12.210692826122191,-6.8289445198006895,-0.10623351628063855,12.210692826122218,-6.828944519800692,-0.10623351628063803,155.9700938366619,463.38124381390315,0.35760000000016934,0
