time,x,y,z,qx,qy,qz,qw
1780302197.1227372,-3.6865367444282953,-5.413805183418412,0.0,0.0,0.0,0.599001911235667,0.8007475946489119
1780302197.295166,-3.6736042718708237,-5.37429719491982,0.0,0.0,0.0,0.6022018130891589,0.7983438960198354
1780302197.4486048,-3.6622584666170646,-5.337929378974857,0.0,0.0,0.0,0.6052936353998494,0.7960022706905013
1780302197.6537437,-3.6509577185925135,-5.301241534770866,0.0,0.0,0.0,0.608450676120919,0.7935916927034937
1780302197.8000824,-3.639979841156942,-5.265601888483472,0.0,0.0,0.0,0.6131666872673446,0.7899535515621096
1780302197.9665244,-3.628808250587504,-5.2293333543590546,0.0,0.0,0.0,0.6162638876313626,0.7875397264909747
1780302198.1427917,-3.615763945873081,-5.186985057795105,0.0,0.0,0.0,0.621506001642007,0.7834094012219701
1780302198.329661,-3.6062029274338654,-5.154127293302943,0.0,0.0,0.0,0.6245851088132316,0.7809567477452024
1780302198.496776,-3.6024641106699344,-5.124617612831772,0.0,0.0,0.0,0.6307622785656063,0.775976125881927
1780302198.649252,-3.598638350979828,-5.094421710043075,0.0,0.0,0.0,0.6353999237311964,0.7721832275583238
1780302198.8212185,-3.594921275047774,-5.065083625562432,0.0,0.0,0.0,0.6398839780178167,0.7684715314675583
1780302198.989668,-3.590660764929625,-5.031456330638998,0.0,0.0,0.0,0.6377810892335752,0.7702176849540877
1780302199.1970975,-3.5864872079965107,-4.998515338854119,0.0,0.0,0.0,0.6240000097309848,0.7814243327768408
1780302199.3783062,-3.5863349688245316,-4.970602032712586,0.0,0.0,0.0,0.6236964833543631,0.7816666147734599
1780302199.5439944,-3.5892288485227697,-4.941144132256927,0.0,0.0,0.0,0.6200124761426257,0.7845919509066417
1780302199.7166219,-3.591889352664615,-4.914061848130388,0.0,0.0,0.0,0.6149035116162956,0.7886023531552185
1780302199.8660488,-3.5945342994442195,-4.887137929461043,0.0,0.0,0.0,0.6097822870330103,0.792568963826361
1780302200.0579824,-3.5975215308165147,-4.856729766233305,0.0,0.0,0.0,0.6059264340350661,0.7955206826585647
1780302200.2386575,-3.600213153472374,-4.829330716642837,0.0,0.0,0.0,0.6056604196810205,0.7957232282846908
1780302200.4925432,-3.607760326790154,-4.8089377148992885,0.0,0.0,0.0,0.6280116239585536,0.7782039579525024
1780302200.6969829,-3.615895512987521,-4.78863094945917,0.0,0.0,0.0,0.6415675333018963,0.7670665552694368
1780302200.9276752,-3.6239377323359276,-4.768556243913632,0.0,0.0,0.0,0.6547744394733604,0.7558243403148291
1780302201.1143281,-3.6318869737461776,-4.748713626450242,0.0,0.0,0.0,0.6684999708208283,0.7437121681218829
1780302201.5144033,-3.639929182005389,-4.728638949092275,0.0,0.0,0.0,0.6625019682404835,0.749060172534547
1780302201.7350123,-3.6464899409242286,-4.7082834000008935,0.0,0.0,0.0,0.6712045196110908,0.7412722123846576
1780302201.9176877,-3.6440163594797137,-4.690585017403097,0.0,0.0,0.0,0.6711508444819836,0.74132081041282
1780302202.1276479,-3.641571211274066,-4.673090074367075,0.0,0.0,0.0,0.6649201545757826,0.7469144449258679
1780302202.3359807,-3.6386853656190716,-4.652441958400276,0.0,0.0,0.0,0.6667660628909847,0.7452670778833957
1780302202.5070336,-3.6361975691860486,-4.634641868096166,0.0,0.0,0.0,0.6705989565145437,0.7418200856822393
1780302202.7066689,-3.6310977216224565,-4.6070302726215715,0.0,0.0,0.0,0.6815478552159898,0.7317735449238952
1780302202.9031591,-3.6188784994961662,-4.587891545419005,0.0,0.0,0.0,0.6778228643671365,0.7352252474861909
1780302203.1291966,-3.6067814752243024,-4.5689442156408155,0.0,0.0,0.0,0.674117905272777,0.7386237538765208
1780302203.2935467,-3.5962729508539866,-4.552484920739955,0.0,0.0,0.0,0.6847972453844261,0.7287336500491123
1780302203.466482,-3.584786886999186,-4.534494525613536,0.0,0.0,0.0,0.6974379810041343,0.7166451441633278
1780302203.6325495,-3.5737895856311535,-4.517269669579249,0.0,0.0,0.0,0.7030899347902774,0.7111009376991452
1780302203.8221185,-3.5619287078806265,-4.504302616035553,0.0,0.0,0.0,0.7223672330391929,0.6915096388563939
1780302204.005426,-3.549973555490342,-4.492519877826532,0.0,0.0,0.0,0.7335589428739191,0.6796258362729437
1780302204.1839461,-3.5360027243925543,-4.478750531737641,0.0,0.0,0.0,0.7399557395995698,0.6726555607691456
