keyframe_id,x,y
13,12.133143207083096,29.60488154379773
13,12.228381068311604,28.00715019583997
13,12.169577090590224,28.993658684986258
13,12.145300881785468,29.400921713750236
13,12.111259469226017,29.972007952704104
13,12.127062036049889,29.70690060918536
13,12.063037991134957,30.780982095939923
13,12.055938421483201,30.90008604098132
13,12.051265560164223,30.97847899224758
13,12.10481510208167,30.080120076091333
13,12.097531375481367,30.202313478685028
13,12.104681543118783,30.082360690685682
13,12.09828341692611,30.189697065677322
13,12.064506352375014,30.756348544187464
13,12.064708705304735,30.75295382684505
13,12.038764671946353,31.188196647866555
13,13.43883998650307,7.700224630079447
13,13.332665257093211,9.481435288853504
13,13.341109298906687,9.339776182539822
13,13.307881752632412,9.897208821338268
13,13.290473534551666,10.189252924186803
13,13.31175512570104,9.83222826114661
13,13.299543371996435,10.037095332453191
13,13.273104357765291,10.480642061677258
13,13.258252436528807,10.729801165324034
13,13.242130424811762,11.000267586768132
13,13.320514562157129,9.685278024803551
13,13.305326136740959,9.940082396725643
13,13.327116513130647,9.574522240370698
13,13.28730937383341,10.242335581696352
13,13.26483679622143,10.619340496096129
13,13.249844371722062,10.870856713444368
13,13.274233831490832,10.461693761550464
13,13.411211801683478,8.163721147158071
13,13.359484356483804,9.031512167233473
13,13.352770842741776,9.144139553256423
13,13.418277027551255,8.045193361005204
13,13.428191473463215,7.878866431495908
13,13.3865845758923,8.576872914241449
13,13.368072987277017,8.887427404332016
13,13.37186464600859,8.823817701866574
13,13.34328267328813,9.30331517496063
13,13.308994883490541,9.878534692756716
13,13.294150793211358,10.127562422538062
13,13.313126905134382,9.809214987067776
13,13.304253295590684,9.958080616289408
13,13.280457967147598,10.35727629013229
13,13.462050262991255,7.310843916762451
13,13.447219791768248,7.559643170256095
13,13.467196109875275,7.224516055423123
13,13.455386799280674,7.422631652428095
13,13.485452908647929,6.918235975881657
13,13.488516515334751,6.866840234962979
13,13.475092779122605,7.092039791906018
13,13.43367144119209,7.786933285231612
13,13.438193648795377,7.711067733899995
13,13.536527774072496,6.0613927779253345
13,13.526394969293179,6.231382943914127
13,13.4107367236072,8.17169116166076
13,13.39182757204371,8.488915255383176
13,13.415735257700248,8.087834652166748
13,13.401369650261387,8.32883524837348
13,13.380107693251333,8.685530524765568
13,13.420677953662974,8.004914895452316
13,13.404809029406536,8.271135465883276
13,13.426645824079358,7.904796586181078
13,13.400925442045775,8.33628738329071
13,13.402333311977983,8.312668647049463
13,13.216173071200714,11.435733871283787
13,13.206125499014632,11.604294156505375
13,13.224075869023324,11.303154793437216
13,12.870195703023413,17.239926444387606
13,13.135369395033521,12.791314149727782
13,13.143323604793196,12.657872573895133
13,13.541194230179116,5.983107281913135
13,13.545563336892556,5.909810184849107
13,13.528247614901673,6.20030255291033
13,13.585526073906607,5.239386501936451
13,13.579743876622757,5.336389917818678
13,13.60163764434725,4.969095245646258
13,13.608313592192658,4.857098073383554
13,13.593281558938244,5.109278775935195
13,13.580559658087708,5.322704188185298
13,13.598226978712205,5.0263133239632225
13,13.613420511274441,4.771423273433243
13,13.602840774468277,4.948911269596806
13,13.620517401447827,4.652364279911467
13,13.599193477732172,5.010099123412601
13,13.621242275712802,4.640203629498501
13,13.603483026459116,4.938136708662569
13,13.62376043919977,4.597958363902308
13,13.600677727871101,4.985199015991157
13,13.618712876504489,4.682637388032049
13,13.599417397714134,5.006342592448959
13,13.582330135390606,5.293002270783973
13,13.031869788733061,14.527646353689875
13,12.975783734842416,15.468558353690867
13,12.941244219489839,16.04800087487132
13,13.029700159592068,14.564044530289948
13,12.982223902777775,15.360516677159012
13,12.973116102213915,15.513311146544595
13,12.941028868164054,16.051613656170616
13,12.969805933864237,15.568843260255221
13,12.932126715348453,16.20095813361189
13,12.907142727031527,16.620095027448542
13,12.901069422421912,16.72198212398041
13,12.916203201375176,16.468094513162725
13,12.89534862438299,16.817955492598912
13,12.868874938304664,17.26208388437209
13,12.852462727198933,17.537418754713315
13,12.795094609407506,18.4998389412479
13,12.582642894174334,22.06397573492285
13,12.606997568603788,21.655396349547118
13,12.600474721648226,21.764825067542233
13,12.605931934204072,21.673273667075307
13,12.603769738797908,21.709547133701676
13,12.597664826628751,21.81196448561792
13,12.569962077476596,22.276711910371716
13,12.570892145521292,22.2611088838907
13,12.487640273768235,23.657760631002816
13,12.463919538030748,24.05570492117826
13,12.535098598825229,22.861589311245893
13,12.554743690136839,22.532018930126753
13,12.5381273066806,22.810779040814452
13,12.566499432443813,22.33480200652008
13,12.548148094722869,22.642668092292013
13,12.49615706404012,23.51488108051899
13,12.504395004136796,23.376679582025872
13,12.49848186530242,23.475879702215906
13,12.543193879308461,22.72578110186646
13,12.422177982041891,24.75597046321846
13,12.395643237195042,25.20112319034817
13,12.415664895409922,24.865235439874056
13,12.40333800393456,25.072034087796254
13,12.358376704454429,25.82631475619519
13,12.33037320114505,26.29610769896908
13,12.419045882851716,24.808515249467376
13,12.392106169694863,25.260461814210373
13,12.362353440484828,25.759600156178323
13,12.323304655632331,26.414691176217076
13,12.293138304337013,26.920768533439457
13,12.315193032281687,26.550773557141753
13,12.281675598722096,27.1130694089224
13,12.239198542767143,27.8256738604792
13,12.235630123064725,27.885538455795384
13,12.310035098485312,26.637304191186416
13,12.285124397714434,27.055211596999868
13,12.276335793779701,27.202651153392424
13,12.234811007768315,27.899280114520025
13,12.233342618155223,27.92391414226475
13,12.166536380941597,29.044670300146237
13,12.164091121964722,29.085692503614823
13,12.129415543729035,29.667417645707104
13,12.225288521130407,28.059031448870016
13,12.166368809804563,29.04748151046951
13,12.130879315630892,29.64286108570368
13,12.096585581682742,30.2181803238795
13,12.096230684683961,30.224134154141282
13,12.060268070173336,30.827450900411783
13,12.065172909415848,30.745166236378324
13,12.04162440153955,31.14022119399983
13,12.120880232959404,29.810607900142593
13,12.058661312368148,30.854406223439952
13,12.216115944930609,28.212912608598984
13,12.200017539577603,28.48298300447773
13,12.167287273278475,29.032073164825306
13,12.19937894770811,28.49369616240965
13,12.170822595837082,28.972763814487465
13,12.139555434673518,29.497308600649866
13,12.028285718261703,31.36399388417357
13,12.082079917856278,30.461530536909507
