keyframe_id,time,x,y,theta,dr_x,dr_y,dr_theta,cov_xx,cov_yy,cov_tt,nssm_constraints
14,18.001999999,13.409854888916016,22.05822563171386,1.0408609906901085,13.409854888916016,22.058225631713867,1.0408609906901085,0.15007700818244454,0.6114594337231984,0.0015000000000000018,0
15,19.001999999,14.428247451782227,23.796459197998043,1.0408799330706064,14.428247451782227,23.796459197998047,1.0408799330706064,0.16007725265960862,0.7204428752047953,0.0016000000000000224,0
16,20.001999999,15.391586303710936,25.44086265563964,1.0408885611473926,15.391586303710938,25.44086265563965,1.0408885611473926,0.17007737199863301,0.8356517093714421,0.0016999999999999882,0
17,21.001999999,16.47709274291992,27.293878555297844,1.0408931003534458,16.477092742919922,27.29387855529785,1.0408931003534458,0.18007743968759293,0.9785952821115478,0.0017999999999999828,0
18,22.001999999,17.460752487182614,28.97307586669921,1.0408952670961151,17.460752487182617,28.97307586669922,1.0408952670961154,0.19007747272900463,1.1229896579697556,0.0018999999999999224,0
19,23.001999999,18.49247360229492,30.73607635498046,1.062576093107238,18.492473602294922,30.73607635498047,1.062576093107238,0.2009081685012396,1.288307713874888,0.0019999999999999207,0
20,24.001999999,19.47055625915527,32.536087036132805,1.1803233785515987,19.470556259155273,32.53608703613281,1.1803233785515987,0.23577710881829506,1.4462682857743345,0.0020999999999999817,0
21,25.001999999,20.288732528686516,34.35481643676757,1.2583232819902386,20.288732528686523,34.35481643676758,1.2583232819902386,0.2851683724880938,1.6007029127353027,0.0021999999999997976,0
22,26.001999999,20.935195922851555,36.257015228271484,1.4718111916358505,20.935195922851562,36.257015228271484,1.4718111916358505,0.49691697428226667,1.608720475315115,0.0022999999999999904,0
23,27.001999999,21.240310668945305,38.14408111572265,1.6923224029867439,21.240310668945312,38.144081115722656,1.6923224029867439,0.8524725754847703,1.4713537350381702,0.0023999999999999777,0
24,28.001999999,21.1608600616455,40.20761108398436,1.824697927905697,21.160860061645508,40.207611083984375,1.824697927905697,1.1343350180655,1.423922795282988,0.002499999999999962,0
25,29.001999999,21.12155723571777,42.273090362548814,1.9668981358597106,21.121557235717773,42.27309036254883,1.9668981358597106,1.505776078590959,1.3101286481663674,0.0025999999999998975,0
26,30.001999999,21.525148391723626,44.57967758178709,2.040668233729545,21.525148391723633,44.57967758178711,2.040668233729545,1.8292665991318828,1.321461826441119,0.0026999999999998887,0
27,31.001999999,21.661548614501946,46.77620697021483,2.1984558228742754,21.661548614501953,46.776206970214844,2.1984558228742754,2.3976959718268334,1.0860773042885266,0.0027999999999999713,0
28,32.002,21.976512908935536,49.38053512573241,2.3519220566463983,21.976512908935547,49.38053512573242,2.3519220566463983,3.070017113246497,0.8480947803227947,0.002899999999999982,0
29,33.002,22.02492713928221,52.16371917724608,2.5831340524363333,22.024927139282227,52.163719177246094,2.583134052436333,3.921206227451461,0.486454431670751,0.0030000000000001627,0
30,34.002,21.309728622436506,54.156391143798814,2.8229179480874618,21.309728622436523,54.15639114379883,2.8229179480874613,4.410897422111792,0.3398359000549578,0.003100000000000208,0
31,35.002,19.79039955139158,55.32896804809569,2.892171060290861,19.7903995513916,55.3289680480957,2.8921710602908606,4.5545650857151685,0.3678533550415087,0.0032000000000000327,0
32,36.002,17.99762535095213,56.1423988342285,2.9703177765993334,17.99762535095215,56.142398834228516,2.970317776599333,4.6254789206677325,0.41060306954073145,0.0033000000000005295,0
33,37.002,16.23579406738279,57.69319915771482,-2.8345716539541446,16.235794067382812,57.693199157714844,-2.834571653954145,3.941008722800666,1.3879395560262207,0.0034000000000004135,0
34,38.002,14.045729637145975,59.01284408569333,-2.295106558849343,14.045729637145996,59.01284408569336,-2.2951065588493433,2.005555021527598,3.5994298733306773,0.0035000000000003947,0
35,39.002,11.719281196594215,59.466373443603494,-1.9969610875561137,11.719281196594238,59.466373443603516,-1.9969610875561141,1.1525530820583494,4.57960035156104,0.0036000000000002987,0
36,40.002,9.21442604064939,58.966110229492166,-1.9236704356571632,9.214426040649414,58.96611022949219,-1.9236704356571637,1.161712844262404,4.530421796282049,0.003700000000000417,0
37,41.002,6.727864265441871,57.959423065185526,-1.8473326656963807,6.7278642654418945,57.95942306518555,-1.847332665696381,1.1750849609248986,4.415702144435558,0.0038000000000008934,0
38,42.002,4.339172840118385,56.735469818115206,-1.81222219682323,4.339172840118408,56.735469818115234,-1.8122221968232304,1.3099282193289044,4.1828942330613,0.0039000000000009843,0
39,43.002,2.359718322753882,55.29533767700192,-1.7562517820436183,2.3597183227539062,55.29533767700195,-1.7562517820436188,1.3685193602952708,4.006468429646935,0.004000000000001005,0
40,44.002,1.0369039773940802,53.584938049316364,-1.71316235122048,1.036903977394104,53.584938049316406,-1.7131623512204806,1.4025397378503142,3.7917706297873988,0.004100000000001185,0
41,45.002,-0.03741657733919368,51.66475296020504,-1.6562426416339606,-0.03741657733917236,51.66475296020508,-1.656242641633961,1.4032165589420127,3.588968600127013,0.004200000000001411,0
42,46.002,-1.4161219596862993,49.81696701049801,-1.611151613411663,-1.4161219596862793,49.81696701049805,-1.6111516134116635,1.4876439545570994,3.386891556776749,0.004300000000001376,0
43,47.002,-2.3148593902588077,47.89282989501949,-1.6110588168285533,-2.314859390258789,47.89282989501953,-1.6110588168285538,1.5971559570642644,3.1364783020552984,0.004400000000001711,0
44,48.002,-2.547719001770037,45.9128379821777,-1.6110158485370487,-2.5477190017700195,45.912837982177734,-1.6110158485370492,1.6263278298459247,2.916244933368519,0.004500000000001748,0
45,49.002,-2.676942110061661,43.931503295898395,-1.610995348343052,-2.6769421100616455,43.93150329589844,-1.6109953483430524,1.642567279904173,2.7313889574263803,0.004600000000001599,0
46,50.002,-2.7759261131286777,41.88056182861324,-1.6109853687093667,-2.775926113128662,41.88056182861328,-1.6109853687093671,1.654651388826421,2.577540262841506,0.004700000000001515,0
47,51.002,-2.859596967697158,39.900497436523395,-1.5773356925619315,-2.8595969676971436,39.90049743652344,-1.577335692561932,1.6540036661142064,2.477723422676889,0.004800000000001495,0
48,52.002,-3.113646745681777,38.80699920654293,2.113531994355906,-3.1136467456817627,38.80699920654297,2.1135319943559057,1.8166222862995727,2.310752457002351,0.004900000000001645,0
49,53.002,-2.8437879085540896,37.884311676025355,1.6403007663422087,-2.843787908554077,37.88431167602539,1.6403007663422082,1.6707654218208974,2.4041001976328977,0.0050000000000016516,0
50,54.002,-2.462430953979504,36.519748687744105,-1.0467111615381293,-2.462430953979492,36.51974868774414,-1.0467111615381297,1.8782409195006555,2.1283346946101838,0.00510000000000172,0
51,55.002,-2.235754489898694,35.0877532958984,-1.5891589782164948,-2.2357544898986816,35.08775329589844,-1.5891589782164952,1.6107175689372455,2.3654104575805057,0.005200000000001571,0
52,56.002,-2.3028390407562376,33.29751205444333,-1.6378329686718753,-2.3028390407562256,33.29751205444336,-1.6378329686718758,1.602372728280213,2.4022845319598582,0.005300000000001516,0
53,57.002,-2.4183106422424423,31.29892730712888,-1.6393867149030872,-2.4183106422424316,31.298927307128906,-1.6393867149030876,1.6091476534074258,2.4697377872420616,0.0054000000000014965,0
54,58.002,-2.5358481407165625,29.392116546630838,-1.6120660120119465,-2.5358481407165527,29.39211654663086,-1.612066012011947,1.6423060511142873,2.549178151443117,0.005500000000001487,0
55,59.002,-2.6317942142486666,27.360488891601545,-1.5981373904594272,-2.6317942142486572,27.360488891601562,-1.5981373904594276,1.6703055096412132,2.6800277616394323,0.005600000000001604,0
56,60.002,-2.752671957015999,25.27319526672362,-1.601448245976175,-2.752671957015991,25.273195266723633,-1.6014482459761754,1.6831937013987321,2.8803843032082006,0.005700000000001493,0
57,61.002,-2.915806055068977,23.278623580932607,-1.6060150796259258,-2.9158060550689697,23.278623580932617,-1.6060150796259263,1.6978144183764674,3.122551585980542,0.005800000000001768,0
58,62.002,-3.016211032867438,21.290416717529286,-1.608195280343969,-3.0162110328674316,21.290416717529297,-1.6081952803439694,1.707282887732906,3.407024982679149,0.005900000000001901,0
59,63.002,-3.101935148239141,19.233215332031243,-1.609247373136609,-3.1019351482391357,19.23321533203125,-1.6092473731366095,1.7160489957995024,3.748195009572341,0.00600000000000163,0
60,65.001999999,-3.2569439411163366,15.291673660278313,-1.6099539415402342,-3.256943941116333,15.29167366027832,-1.6099539415402346,1.7245796787678502,4.53191225028616,0.006100000000001926,0
61,66.001999999,-3.3378512859344514,13.22628211975097,-1.61006786625563,-3.3378512859344482,13.226282119750977,-1.6100678662556305,1.7342470983560059,5.021848118132593,0.006200000000001274,0
62,67.001999999,-3.4157652854919465,11.241425514221183,-1.6101186085804633,-3.4157652854919434,11.241425514221191,-1.6101186085804637,1.7440782564064856,5.542449278760145,0.006300000000001068,0
63,68.001999999,-3.4960165023803733,9.200203895568839,-1.6101433999889179,-3.496016502380371,9.200203895568848,-1.6101433999889183,1.75398728624072,6.128932290519139,0.006400000000000813,0
64,69.001999999,-3.5747561454772963,7.199250221252433,-1.6101549986817523,-3.574756145477295,7.199250221252441,-1.6101549986817527,1.7639411037066344,6.755444852988101,0.006499999999999742,0
65,70.001999999,-3.6527597904205322,5.217947006225579,-1.6101602211953694,-3.6527597904205322,5.217947006225586,-1.6101602211953698,1.7739186412402717,7.426852418044333,0.006600000000000313,0
66,71.001999999,-3.6773517131805415,4.140901565551752,0.7398673557778735,-3.677351713180542,4.140901565551758,0.7398673557778731,2.834701285701394,6.764751127924469,0.006700000000000611,0
